"","lower_bound","upper_bound"
"202",-0.0542619126684162,0.135761266844991
"203",-0.0396176590999401,0.113001742778704
"204",-0.0718562261007312,0.149288740265708
"205",-0.0404028737426542,0.0978391053932206
"206",-0.0733847456445575,0.134840237525039
"207",-0.036459545869011,0.0961577110581519
"208",-0.0668058679496658,0.130076198578429
"209",-0.0301400932154497,0.0978176720086355
"210",-0.061016590622668,0.133057958496073
"211",-0.0227007759415631,0.100264137859635
"212",-0.0540283428229928,0.136308223090285
"213",-0.0260291001339606,0.105331704651143
"214",-0.0565406632894203,0.140409032113175
"215",-0.0260768363644694,0.10520573856473
"216",-0.0582047988394376,0.141027727374535
"217",-0.0168403764729592,0.100169645140011
"218",-0.0485112939341395,0.135557838532755
"219",-0.0294161064622709,0.114943316771751
"220",-0.0639373276317488,0.151162773789347
"221",-0.0226042650144819,0.117360177123044
"222",-0.056585296655164,0.154049744836107
"223",-0.0150549672823954,0.103890784830972
"224",-0.0455582982469164,0.138024858594064
"225",-0.0135644626796331,0.102546086349576
"226",-0.0445326212857133,0.137504340893999
"227",-0.0318288212532559,0.110606845942423
"228",-0.0641795396014969,0.143742385567371
"229",-0.0278524954629268,0.104099296060261
"230",-0.0596769417562921,0.137681780358582
"231",-0.0156330168114501,0.101278229462259
"232",-0.047262090174649,0.134308198873358
"233",-0.0195360153020456,0.0981740558079258
"234",-0.0504605235693415,0.130463955841625
"235",-0.0158193609493361,0.101581519661483
"236",-0.048013055124661,0.135271301060751
"237",-0.0217257536440321,0.100783926121825
"238",-0.0548822880434546,0.135008725659107
"239",-0.0191122786449719,0.0982509376516004
"240",-0.050501679902368,0.131599047626997
"241",-0.0153004786465468,0.095941448402176
"242",-0.0478648429101817,0.130004546654714
"243",-0.0231137862932698,0.0979738444610077
"244",-0.0550244983004985,0.13328171914266
"245",-0.0377306643860461,0.101296343772869
"246",-0.0700918871903172,0.136719675655686
"247",-0.0250279908689001,0.0991718454083413
"248",-0.0573494024654998,0.13573814253689
"249",-0.0382985934660413,0.102414355095725
"250",-0.0701673639740347,0.138072313718025
"251",-0.0279901725477352,0.0971705648630104
"252",-0.0594350661284237,0.131917927161886
"253",-0.0173997093012737,0.0935223520475695
"254",-0.0476387331702822,0.127734187602754
"255",-0.0161887516765523,0.0896739470065378
"256",-0.0479524934725138,0.124350467731599
"257",-0.0134232135412791,0.0881844247741482
"258",-0.0436723459014831,0.120167577498686
"259",-0.00599865707928383,0.0874520210595075
"260",-0.0379257644670268,0.120221230172447
"261",-0.0213112385689554,0.096102502287538
"262",-0.0532080510314731,0.12839775510071
"263",-0.0258871443976693,0.0911776173982286
"264",-0.0578084629650399,0.123460698086565
"265",-0.0271140568503097,0.102137085444018
"266",-0.0604777290320389,0.134708968288217
"267",-0.0329327640444319,0.102333132561518
"268",-0.0658022789418859,0.133586348634145
"269",-0.0286007557141335,0.0901135750045444
"270",-0.062411584007811,0.122353222750018
"271",-0.0381343338246182,0.0995185950913084
"272",-0.0729460146314996,0.13424032903061
"273",-0.0375446787587748,0.0939806862205576
"274",-0.0715456740279948,0.125599165532998
"275",-0.0330000888484078,0.0917971051442742
"276",-0.0677919164224139,0.123289215346709
"277",-0.0259132593442345,0.0875157292573197
"278",-0.0617931654858446,0.120605999368277
"279",-0.0348897977534418,0.103579184604522
"280",-0.0699862010120126,0.136235325970544
"281",-0.0316902938606407,0.0989012212763997
"282",-0.0669069507255842,0.133310423937993
"283",-0.0273268927442742,0.0906542215638381
"284",-0.0627741169160599,0.127091588899674
"285",-0.0312392692956281,0.10241745937488
"286",-0.0681191497234226,0.140770643371741
"287",-0.0201650773132113,0.0919506077161027
"288",-0.0562035607031866,0.130956982711339
"289",-0.0336453054717329,0.108451921515626
"290",-0.0689045564376161,0.146141914301618
"291",-0.040346931672035,0.112529314659851
"292",-0.0772404628212311,0.153616453723452
"293",-0.0361295516112106,0.106154896501133
"294",-0.0743233011615974,0.146609748833223
"295",-0.0337111174129398,0.103941570495711
"296",-0.0703411833510519,0.144087445430998
"297",-0.0276147051629979,0.101274698786306
"298",-0.0663013844061657,0.141681301718393
"299",-0.0368991791526698,0.101648409962231
"300",-0.0751624613699887,0.14047609986458
"301",-0.0381281906959298,0.100996156325928
"302",-0.0754417259866852,0.139903791769387
"303",-0.0382844166280665,0.100510035832805
"304",-0.0764464434674289,0.136199425206668
"305",-0.0319164751630682,0.089192976870009
"306",-0.0695676142238918,0.12371524399488
"307",-0.0416167785312503,0.100727458961191
"308",-0.0797451422098784,0.13479061408858
"309",-0.0456575014726898,0.101446273084265
"310",-0.0831552600400866,0.135521211627237
"311",-0.0416197932312861,0.0937208332239384
"312",-0.0778090180385484,0.126169979109054
"313",-0.0503424137514683,0.0959937590194223
"314",-0.0852822228871758,0.127273615803147
"315",-0.043738261008777,0.0970009294073688
"316",-0.0782370763316226,0.128282565016912
"317",-0.0430320164599846,0.10180906560757
"318",-0.0777312725397142,0.131852428929257
"319",-0.0409769358831304,0.0976562969995544
"320",-0.0750320772691471,0.129692610469353
"321",-0.0465065304310455,0.0989886282927828
"322",-0.0805347475526036,0.131084825668852
"323",-0.0529325406189847,0.102053225080548
"324",-0.0859050389076262,0.132962076571345
"325",-0.0513316051087873,0.101227594733817
"326",-0.0852715059977275,0.133838105950384
"327",-0.0470658215665032,0.0961369394074486
"328",-0.0795510752026113,0.125743638631282
"329",-0.0370953787970926,0.0991138944364277
"330",-0.0711565672722485,0.132156097265173
"331",-0.0402415752847895,0.0983441498542188
"332",-0.0735458018761742,0.130105808681037
"333",-0.036831456933457,0.101579710970788
"334",-0.0698947700722851,0.133231801455914
"335",-0.0411353798847229,0.109106793441522
"336",-0.0725145686651321,0.13757262804529
"337",-0.0318949048863646,0.0977316498178021
"338",-0.0647327946445327,0.127999098878427
"339",-0.0355523228340027,0.0962504912693645
"340",-0.0685024891142287,0.127002387739184
"341",-0.0404064114216432,0.0990415168115373
"342",-0.0733066961875731,0.129995522735156
"343",-0.0382272502915647,0.0932602313782161
"344",-0.0713764918311197,0.123763894304812
"345",-0.0344775278700026,0.09506169517919
"346",-0.0672758583483203,0.124744617625862
"347",-0.0434258894831391,0.091494842409126
"348",-0.0743913102967575,0.117616651609444
"349",-0.0540391900143672,0.104784516836121
"350",-0.0843291864568961,0.131023882064772
"351",-0.0512824844061106,0.0933165737707938
"352",-0.0803643329097486,0.117629065343793
"353",-0.0540237302005028,0.0911196886720034
"354",-0.0823264277806947,0.113706326462879
"355",-0.0464631297514646,0.0906031058136561
"356",-0.0752848056017395,0.113906404136365
"357",-0.0404469983675724,0.0907520921609767
"358",-0.0704979383614283,0.115473391719806
"359",-0.0379633318229575,0.0860836017945227
"360",-0.0681149846328489,0.111196100455194
"361",-0.0426413258071623,0.0940878328365595
"362",-0.0728294211379347,0.119108328629861
"363",-0.0438421651581688,0.0959168014205015
"364",-0.0732222786395693,0.120859920798406
"365",-0.0484411849657567,0.0957972525737522
"366",-0.0780907021498961,0.121757098062944
"367",-0.0475186204707359,0.110631464791
"368",-0.0749074247326079,0.133317629362892
"369",-0.0376027516984483,0.0907247553068995
"370",-0.0653857224990433,0.113340573494833
"371",-0.0414919628557426,0.0944232065216243
"372",-0.0692789849255077,0.116897410492065
"373",-0.0402300985000381,0.093970153763933
"374",-0.0698675861619453,0.119181423451929
"375",-0.0275926691421585,0.0841301704778385
"376",-0.0564036158190149,0.109711613327875
"377",-0.0348615300040196,0.0879037197095227
"378",-0.0645486769789475,0.11490464072134
"379",-0.0410175150871953,0.0930146147166939
"380",-0.0710706135251678,0.12041894655092
"381",-0.0451532136084737,0.0928829670556696
"382",-0.0751706498354798,0.121441797259941
"383",-0.0447942386065142,0.0981937637010355
"384",-0.0748036771195634,0.124957570487047
"385",-0.043714025037705,0.0949997241382831
"386",-0.0745491548272599,0.124054823441262
"387",-0.0433413154710312,0.0953903955398142
"388",-0.0753991935766153,0.126027364817261
"389",-0.0389953453603691,0.104008748842755
"390",-0.0718518823458251,0.135378089221014
"391",-0.0440407141900568,0.101489537035493
"392",-0.0762606187075521,0.131336950764326
"393",-0.0383041382564181,0.0972054769501408
"394",-0.0710504456838091,0.127279255995218
"395",-0.0415286949252811,0.0987164647199192
"396",-0.0735015372723927,0.127989692242527
"397",-0.0414225293874721,0.0951765695117932
"398",-0.0724137241655403,0.121632218645538
"399",-0.0269223191669179,0.0937307261434396
"400",-0.0596430187434068,0.122438849188563
"401",-0.0255692749453385,0.0939805429481689
"402",-0.0571006598617398,0.120584237567613
"403",-0.0322559534029713,0.0947016156732515
"404",-0.0633460183362829,0.120759065758529
"405",-0.0325824094206627,0.102520350877504
"406",-0.0611846091729927,0.126541260902263
"407",-0.0339416330195628,0.118018114905379
"408",-0.0639720460683397,0.143138638144159
"409",-0.0270137682497728,0.0987354722793168
"410",-0.0565927848989974,0.124016043639778
"411",-0.0306392657020903,0.0985209617527497
"412",-0.059554607224922,0.122767838461523
"413",-0.0271080450282925,0.0965776032914398
"414",-0.0561962831194113,0.120534530404152
"415",-0.0132890626747051,0.0907012945051119
"416",-0.0445343820190892,0.116409334931648
